Date,SeqNum,r1,r2,r3,r4,r5,r6,b,Revenue,1st,2nd
2018-10-4,2018116,5,14,17,22,23,28,15,"281,786,404",44,320
2018-10-7,2018117,8,11,15,17,23,25,5,"340,052,040",6,189
2018-10-9,2018118,8,12,21,22,27,31,9,"322,015,414",7,140
2018-10-11,2018119,3,13,14,16,25,27,12,"328,321,394",10,117
2018-10-14,2018120,3,4,18,26,27,33,1,"357,215,818",5,185
2018-10-16,2018121,6,8,14,19,23,25,11,"321,305,376",11,142
2018-10-18,2018122,5,7,20,22,30,32,10,"327,644,802",31,230
2018-10-21,2018123,13,21,24,27,31,32,1,"410,429,482",6,115
2018-10-23,2018124,9,13,14,19,22,25,2,"378,069,006",4,127
2018-10-25,2018125,3,10,11,14,15,32,2,"391,293,382",3,54
2018-10-28,2018126,1,6,8,9,14,22,5,"415,778,246",8,138
2018-10-30,2018127,2,5,6,7,11,15,12,"383,266,268",13,202
2018-11-1,2018128,6,7,8,19,22,23,2,"388,471,822",11,300
2018-11-4,2018129,2,4,6,16,18,19,16,"418,290,398",7,117
2018-11-6,2018130,5,12,17,18,24,28,12,"374,274,632",17,841
2018-11-8,2018131,21,22,24,31,32,33,1,"383,809,176",2,125
2018-11-11,2018132,1,2,9,10,15,22,6,"408,709,916",12,104
2018-11-13,2018133,2,4,11,12,18,32,13,"374,106,026",3,65
2018-11-15,2018134,3,16,18,31,32,33,12,"377,767,366",11,297
2018-11-18,2018135,1,3,6,10,11,29,16,"406,719,454",4,133
2018-11-20,2018136,10,12,15,25,26,27,14,"377,111,910",6,149
2018-11-22,2018137,3,5,11,15,20,23,9,"379,485,292",10,141
2018-11-25,2018138,1,10,25,27,30,32,9,"412,013,682",3,67
2018-11-27,2018139,11,18,20,23,31,32,15,"380,559,364",10,82
2018-11-29,2018140,1,15,20,22,25,28,14,"386,006,162",0,103
2018-12-2,2018141,11,14,16,18,24,33,4,"416,166,816",2,115
2018-12-4,2018142,5,8,10,11,27,28,11,"390,581,690",16,242
2018-12-6,2018143,4,6,15,28,32,33,14,"373,157,016",16,117
2018-12-9,2018144,8,13,17,18,20,27,13,"387,956,028",1,117
2018-12-11,2018145,3,9,13,22,23,25,6,"349,376,292",21,172
2018-12-13,2018146,2,10,11,17,18,29,16,"345,409,226",13,157
2018-12-16,2018147,3,15,17,23,27,30,11,"378,419,434",11,102
2018-12-18,2018148,3,6,18,19,21,31,1,"346,743,178",11,210
2018-12-20,2018149,1,7,8,10,12,24,1,"353,364,860",12,212
2018-12-23,2018150,6,8,15,19,20,31,5,"377,320,206",15,270
2018-12-25,2018151,5,15,19,25,26,29,15,"345,353,380",4,203
2018-12-27,2018152,4,14,16,23,28,29,3,"342,935,808",20,168
2018-12-30,2018153,1,7,17,23,25,31,11,"363,663,410",4,133
2019-1-1,2019001,6,10,13,15,32,33,15,"341,453,440",14,147
2019-1-3,2019002,4,5,6,8,9,18,11,"345,144,344",9,129
2019-1-6,2019003,13,17,20,21,22,27,1,"373,728,002",5,129
2019-1-8,2019004,8,12,16,19,26,32,3,"338,080,388",8,222
2019-1-10,2019005,21,22,26,28,31,32,7,"343,365,078",11,68
2019-1-13,2019006,1,5,10,19,26,28,12,"375,825,296",32,96
2019-1-15,2019007,6,10,14,15,19,23,15,"340,543,166",9,198
2019-1-17,2019008,2,6,9,13,28,32,12,"342,498,692",4,86
2019-1-20,2019009,1,7,10,22,31,32,15,"376,873,348",12,122
2019-1-22,2019010,2,4,5,8,11,30,2,"336,769,874",15,178
2019-1-24,2019011,10,13,19,21,24,30,7,"340,431,350",4,72
2019-1-27,2019012,7,10,21,23,31,33,14,"370,443,836",2,55
2019-1-29,2019013,5,7,14,16,18,21,1,"332,648,408",4,77
2019-1-31,2019014,1,2,3,14,19,33,3,"327,526,362",7,168
2019-2-3,2019015,11,15,16,20,24,31,4,"386,508,326",13,181
2019-2-12,2019016,5,7,9,11,19,25,5,"314,659,700",11,157
2019-2-14,2019017,4,5,24,28,30,33,9,"312,764,888",3,50
2019-2-17,2019018,4,11,18,19,26,32,4,"349,743,310",8,364
2019-2-19,2019019,3,11,17,18,24,25,6,"326,400,930",24,268
2019-2-21,2019020,2,12,13,23,27,28,12,"330,603,914",11,233
2019-2-24,2019021,2,5,7,8,20,27,4,"370,839,306",6,214
2019-2-26,2019022,3,7,11,21,30,33,7,"338,829,860",19,169
2019-2-28,2019023,1,10,14,15,18,31,13,"353,488,994",13,336
2019-3-3,2019024,1,8,23,25,28,29,10,"384,117,562",8,99
2019-3-5,2019025,15,16,21,27,30,33,4,"345,714,892",5,74
2019-3-7,2019026,3,13,15,19,20,27,14,"349,411,720",10,105
2019-3-10,2019027,2,6,8,10,11,17,13,"393,236,612",9,223
2019-3-12,2019028,4,19,22,26,29,30,11,"356,878,622",11,165
2019-3-14,2019029,8,11,17,23,32,33,10,"358,515,950",6,83
2019-3-17,2019030,4,5,7,10,12,22,16,"392,415,448",17,196
2019-3-19,2019031,3,13,15,18,21,33,16,"358,344,316",5,119
2019-3-21,2019032,4,8,9,13,28,33,4,"353,034,100",6,228
2019-3-24,2019033,9,15,19,21,23,29,15,"385,168,218",22,224
2019-3-26,2019034,9,11,15,22,24,26,3,"354,652,922",10,103
2019-3-28,2019035,1,5,7,9,10,20,16,"354,951,028",11,233
2019-3-31,2019036,2,10,13,16,23,32,8,"383,547,756",21,85
2019-4-2,2019037,1,7,12,14,18,25,10,"344,923,376",12,213
2019-4-4,2019038,9,12,21,27,29,30,5,"335,328,036",10,101
2019-4-7,2019039,6,7,11,14,27,32,8,"363,128,750",11,136
2019-4-9,2019040,5,6,9,18,23,31,11,"335,974,062",8,159
2019-4-11,2019041,2,9,13,23,24,26,16,"347,145,834",2,103
2019-4-14,2019042,15,17,19,22,25,26,4,"376,134,240",4,132
2019-4-16,2019043,1,6,12,13,24,32,13,"345,296,562",2,99
2019-4-18,2019044,6,14,16,17,23,29,7,"350,579,948",12,188
2019-4-21,2019045,1,6,17,19,27,31,14,"380,577,960",7,83
2019-4-23,2019046,2,12,16,22,25,32,6,"349,236,650",17,132
2019-4-25,2019047,3,11,18,25,30,33,14,"349,665,886",1,388
2019-4-28,2019048,3,7,10,12,18,29,10,"379,210,874",8,153
2019-4-30,2019049,3,10,13,22,23,28,15,"333,775,314",9,205
2019-5-2,2019050,4,6,10,11,21,23,2,"311,858,860",13,100
2019-5-5,2019051,8,9,10,13,15,28,9,"371,316,762",13,120
2019-5-7,2019052,3,6,9,13,16,19,16,"342,251,970",153,2295
2019-5-9,2019053,4,16,22,25,29,31,8,"345,533,966",12,109
2019-5-12,2019054,7,10,11,15,24,26,11,"376,075,414",8,132
2019-5-14,2019055,1,6,11,15,19,31,10,"350,070,872",2,61
2019-5-16,2019056,13,14,17,19,21,29,1,"351,267,630",1,78
2019-5-19,2019057,4,5,6,8,13,18,16,"372,560,948",7,127
2019-5-21,2019058,7,8,12,21,23,27,12,"339,299,672",20,127
2019-5-23,2019059,4,5,7,9,16,18,6,"345,567,246",2,125
2019-5-26,2019060,3,4,14,20,23,27,1,"367,103,342",2,118
2019-5-28,2019061,3,17,19,24,27,31,12,"335,296,666",6,80
2019-5-30,2019062,7,13,16,23,26,30,1,"339,468,976",7,161
2019-6-2,2019063,1,14,19,22,29,31,16,"361,222,550",5,91
2019-6-4,2019064,12,20,24,25,30,33,12,"331,639,006",4,92
2019-6-6,2019065,6,9,11,15,20,26,10,"327,400,036",10,317
2019-6-9,2019066,1,14,17,20,22,32,4,"354,505,682",6,86
2019-6-11,2019067,4,6,8,11,30,33,11,"330,381,956",5,110
2019-6-13,2019068,3,14,20,24,26,33,10,"331,635,522",6,64
2019-6-16,2019069,6,11,16,19,21,25,1,"370,103,190",8,226
2019-6-18,2019070,6,15,18,19,24,32,9,"335,727,814",3,103
2019-6-20,2019071,1,8,19,24,29,30,4,"338,921,834",22,371
2019-6-23,2019072,2,9,13,15,22,30,15,"366,310,328",10,155
2019-6-25,2019073,1,2,6,12,16,18,8,"334,373,706",17,146
2019-6-27,2019074,12,21,27,29,31,33,4,"339,313,032",4,51
2019-6-30,2019075,5,8,20,22,31,33,3,"356,452,390",2,69
2019-7-2,2019076,12,15,19,20,29,32,14,"327,737,064",4,84
2019-7-4,2019077,9,11,13,18,21,22,15,"331,156,004",1,118
2019-7-7,2019078,1,17,27,29,31,33,12,"358,699,764",14,199
2019-7-9,2019079,1,3,6,9,19,31,16,"324,952,306",15,156
2019-7-11,2019080,3,6,8,20,24,32,7,"333,601,616",7,80
2019-7-14,2019081,5,24,27,29,31,32,10,"359,862,504",5,58
2019-7-16,2019082,7,16,19,22,24,28,2,"328,221,990",5,91
2019-7-18,2019083,6,15,17,26,28,31,3,"329,029,762",10,118
2019-7-21,2019084,4,8,14,18,20,27,3,"356,282,880",15,300
2019-7-23,2019085,1,4,14,18,24,29,4,"322,387,974",12,61
2019-7-25,2019086,16,22,24,26,28,31,6,"318,423,888",11,120
2019-7-28,2019087,4,5,7,9,21,30,4,"348,495,228",5,99
2019-7-30,2019088,13,14,15,21,23,29,13,"320,442,344",18,77
2019-8-1,2019089,2,4,14,16,20,22,11,"321,183,320",7,104
2019-8-4,2019090,2,3,6,8,14,22,4,"355,808,718",2,93
2019-8-6,2019091,7,10,21,24,29,32,11,"321,773,688",2,94
2019-8-8,2019092,9,17,27,28,32,33,8,"325,113,036",6,67
2019-8-11,2019093,5,7,8,9,20,22,2,"343,851,622",27,629
2019-8-13,2019094,5,10,12,18,19,27,6,"318,739,184",8,301
2019-8-15,2019095,2,5,14,19,21,28,1,"327,102,912",3,95
2019-8-18,2019096,5,7,12,18,27,32,11,"355,103,324",48,310
2019-8-20,2019097,3,5,18,24,25,31,9,"328,319,954",5,98
2019-8-22,2019098,3,11,12,14,17,26,9,"334,187,522",4,136
2019-8-25,2019099,7,14,22,23,27,30,8,"355,328,056",26,185
2019-8-27,2019100,1,4,12,13,30,32,8,"334,319,180",2,60
2019-8-29,2019101,1,4,9,21,31,33,5,"336,008,906",4,77
2019-9-1,2019102,3,8,12,16,20,32,12,"365,310,214",18,198
2019-9-3,2019103,4,12,14,21,27,29,12,"334,444,954",2,101
2019-9-5,2019104,1,5,16,17,18,24,10,"336,503,558",7,120
2019-9-8,2019105,2,13,15,17,26,33,1,"365,092,568",6,85
2019-9-10,2019106,2,14,22,27,30,33,14,"330,410,652",3,65
2019-9-12,2019107,2,6,8,23,27,32,2,"326,852,234",2,54
2019-9-15,2019108,7,13,19,22,25,32,13,"361,553,454",13,110
2019-9-17,2019109,3,6,7,17,28,31,10,"339,057,352",5,218
2019-9-19,2019110,1,18,22,26,27,28,8,"345,297,696",8,89
2019-9-22,2019111,7,18,20,22,24,33,1,"371,095,278",6,82
2019-9-24,2019112,3,12,14,17,23,27,1,"335,430,712",6,173
2019-9-26,2019113,1,5,19,21,25,33,15,"339,648,916",5,118
2019-9-29,2019114,2,4,9,11,12,30,1,"372,847,052",4,180
2019-10-8,2019115,4,10,11,14,15,29,5,"354,033,692",8,137
2019-10-10,2019116,1,8,9,13,16,33,1,"336,502,106",7,146
2019-10-13,2019117,3,5,11,28,32,33,1,"358,734,764",5,135
2019-10-15,2019118,12,14,15,25,28,31,4,"329,400,746",6,142
2019-10-17,2019119,4,20,22,24,26,33,7,"332,545,590",9,73
2019-10-20,2019120,10,12,27,31,32,33,3,"361,613,906",5,85
2019-10-22,2019121,2,6,15,21,30,31,2,"334,748,934",15,138
2019-10-24,2019122,4,10,15,19,21,23,2,"334,989,390",4,117
2019-10-27,2019123,2,6,8,17,28,30,6,"360,609,038",19,366
2019-10-29,2019124,4,9,30,31,32,33,1,"337,939,626",14,153
2019-10-31,2019125,2,11,12,26,27,29,3,"342,491,160",8,253
2019-11-3,2019126,2,14,17,29,32,33,16,"369,776,508",8,81
2019-11-5,2019127,2,6,7,12,17,24,10,"338,393,664",15,227
2019-11-7,2019128,3,8,12,16,17,19,8,"342,336,168",9,118
2019-11-10,2019129,3,4,7,9,15,26,7,"442,669,038",20,360
2019-11-12,2019130,1,7,9,11,24,32,16,"418,172,282",15,151
2019-11-14,2019131,9,17,19,20,24,31,4,"413,548,024",12,195
2019-11-17,2019132,4,6,11,14,19,33,7,"443,878,462",7,141
2019-11-19,2019133,3,7,16,21,24,31,7,"412,973,230",10,163
2019-11-21,2019134,1,4,6,22,29,30,3,"424,644,500",7,99
2019-11-24,2019135,3,6,10,11,27,33,3,"448,749,008",4,145
2019-11-26,2019136,12,14,15,17,29,33,12,"411,048,748",7,50
2019-11-28,2019137,7,10,13,19,23,31,6,"414,318,454",27,230
2019-12-1,2019138,2,6,12,30,31,32,11,"455,574,142",15,221
2019-12-3,2019139,8,14,20,23,30,33,11,"420,684,332",4,87
2019-12-5,2019140,2,4,9,11,14,22,5,"421,874,374",25,187
2019-12-8,2019141,10,13,14,15,17,33,14,"466,103,236",2,101
2019-12-10,2019142,8,14,24,27,29,33,9,"429,455,474",14,72
2019-12-12,2019143,5,13,15,16,26,32,9,"421,054,466",11,471
2019-12-15,2019144,2,12,15,19,27,30,3,"448,943,976",13,276
2019-12-17,2019145,1,8,13,17,18,19,16,"404,721,396",15,145
2019-12-19,2019146,1,4,10,12,30,32,14,"400,822,952",4,82
2019-12-22,2019147,1,9,12,14,23,27,12,"428,843,148",10,120
2019-12-24,2019148,9,10,13,20,26,27,8,"412,835,082",42,179
2019-12-26,2019149,1,6,27,28,31,33,7,"401,837,358",16,120
2019-12-29,2019150,2,9,14,22,27,29,2,"424,037,140",9,158
2019-12-31,2019151,2,6,9,18,24,26,14,"405,999,712",8,121
2020-1-2,2020001,2,15,23,26,29,30,2,"388,311,860",4,113
2020-1-5,2020002,4,9,14,15,16,29,11,"410,784,878",16,194
2020-1-7,2020003,9,17,26,29,30,32,3,"368,960,938",16,134
2020-1-9,2020004,2,15,17,27,32,33,3,"370,826,158",7,189
2020-1-12,2020005,11,16,17,22,26,32,4,"400,642,476",8,224
2020-1-14,2020006,3,4,5,10,16,32,9,"361,697,316",20,363
2020-1-16,2020007,5,12,17,20,25,31,10,"358,035,962",38,269
2020-1-19,2020008,1,4,6,10,11,28,16,"395,048,088",17,262
2020-1-21,2020009,3,6,8,14,19,26,12,"405,733,380",16,253
2020-3-12,2020010,11,14,22,27,31,32,9,"142,522,854",2,42
2020-3-15,2020011,4,5,7,17,18,29,1,"176,331,724",8,67
2020-3-17,2020012,4,13,14,23,26,31,9,"198,501,652",3,112
2020-3-19,2020013,2,8,10,20,21,30,14,"215,545,590",4,184
2020-3-22,2020014,2,7,8,10,12,16,7,"261,933,168",5,66
2020-3-24,2020015,8,9,22,24,30,33,1,"255,551,054",1,60
2020-3-26,2020016,5,6,8,17,24,27,7,"260,860,736",12,89
2020-3-29,2020017,2,4,7,15,20,27,4,"295,712,918",15,127
2020-3-31,2020018,5,7,8,11,17,22,13,"287,194,532",8,188
2020-4-2,2020019,15,19,27,28,30,33,3,"293,920,314",7,60
2020-4-5,2020020,1,6,9,13,15,22,14,"310,764,432",4,91
2020-4-7,2020021,2,6,14,16,27,31,7,"296,655,800",5,116
2020-4-9,2020022,2,10,20,22,25,30,2,"311,416,184",8,97
2020-4-12,2020023,4,5,20,21,30,33,8,"340,318,270",6,107
2020-4-14,2020024,10,13,27,28,29,31,8,"317,568,426",8,94
2020-4-16,2020025,1,9,10,15,20,29,2,"321,611,812",4,156
2020-4-19,2020026,1,4,9,18,19,31,6,"349,633,986",3,106
2020-4-21,2020027,12,13,14,24,25,28,6,"324,196,702",3,112
2020-4-23,2020028,5,6,15,18,26,32,8,"323,795,596",7,153
2020-4-26,2020029,1,12,18,20,30,32,5,"364,268,814",7,63
2020-4-28,2020030,17,18,21,29,30,32,3,"327,786,632",1,74
2020-4-30,2020031,2,5,9,15,16,27,9,"323,903,392",14,310
2020-5-3,2020032,3,11,13,14,15,26,13,"338,904,002",11,135
2020-5-5,2020033,7,10,12,21,31,32,1,"320,555,362",4,97
2020-5-7,2020034,2,8,15,16,26,32,3,"340,793,680",11,182
2020-5-10,2020035,10,14,24,25,28,33,11,"371,811,232",4,97
2020-5-12,2020036,7,9,16,22,24,32,6,"346,455,736",3,104
2020-5-14,2020037,1,4,11,13,17,24,15,"350,126,486",6,65
2020-5-17,2020038,1,6,7,18,23,24,15,"374,760,420",15,317
2020-5-19,2020039,2,9,10,11,16,29,2,"341,609,556",9,166
2020-5-21,2020040,1,6,12,16,19,21,4,"341,533,118",5,92
2020-5-24,2020041,6,7,16,22,24,25,13,"372,422,582",2,102
2020-5-26,2020042,2,6,7,11,14,31,3,"345,472,844",5,98
2020-5-28,2020043,1,11,24,25,27,30,7,"360,394,276",5,64
2020-5-31,2020044,7,8,16,17,19,24,7,"379,328,476",10,107
2020-6-2,2020045,2,3,15,21,22,33,16,"348,295,556",16,115
2020-6-4,2020046,13,19,25,26,27,32,8,"350,122,868",7,87
2020-6-7,2020047,4,10,17,19,28,32,1,"382,084,220",10,140
2020-6-9,2020048,12,14,18,23,30,32,2,"351,604,616",6,75
2020-6-11,2020049,1,7,9,12,18,22,4,"355,402,476",7,140
2020-6-14,2020050,4,9,17,20,32,33,15,"379,409,292",5,90
2020-6-16,2020051,3,6,8,11,19,28,8,"342,968,302",23,268
2020-6-18,2020052,2,8,13,29,32,33,15,"352,815,504",2,53
2020-6-21,2020053,2,14,15,16,32,33,1,"381,666,534",19,360
2020-6-23,2020054,3,10,19,25,26,31,2,"338,817,016",11,210
2020-6-25,2020055,1,5,7,23,28,30,12,"327,140,694",14,198
2020-6-28,2020056,2,5,8,12,26,31,14,"380,233,782",17,186
2020-6-30,2020057,9,14,21,23,26,32,3,"349,147,892",3,113
2020-7-2,2020058,1,3,11,12,19,26,7,"356,052,050",18,136
2020-7-5,2020059,2,4,10,17,22,25,14,"386,807,160",4,190
2020-7-7,2020060,5,9,14,20,24,30,8,"356,937,202",38,554
2020-7-9,2020061,8,17,24,26,27,31,4,"366,447,904",1,91
2020-7-12,2020062,10,14,17,22,26,27,5,"391,827,962",5,94
2020-7-14,2020063,12,15,16,22,29,32,14,"357,076,054",3,103
2020-7-16,2020064,1,3,7,21,27,32,1,"356,057,386",1,77
2020-7-19,2020065,9,15,18,21,23,26,8,"381,062,334",5,89
2020-7-21,2020066,2,9,13,17,26,28,7,"352,149,702",15,137
2020-7-23,2020067,4,7,9,23,27,30,8,"353,153,516",10,140
2020-7-26,2020068,12,16,21,26,27,32,10,"376,630,286",17,128
2020-7-28,2020069,3,9,10,13,18,26,4,"343,151,528",7,99
2020-7-30,2020070,1,2,4,6,19,21,15,"343,442,594",23,100
2020-8-2,2020071,9,11,12,13,22,23,8,"363,190,440",12,133
2020-8-4,2020072,6,8,10,15,17,26,4,"335,806,408",7,104
2020-8-6,2020073,5,7,11,13,27,29,3,"344,984,126",8,129
2020-8-9,2020074,4,8,9,13,19,33,12,"375,478,220",5,107
2020-8-11,2020075,3,11,13,20,24,30,16,"342,593,198",1,143
2020-8-13,2020076,10,15,16,18,20,27,6,"346,015,916",8,82
2020-8-16,2020077,3,10,16,21,25,27,12,"376,430,570",27,326
2020-8-18,2020078,3,11,14,16,21,32,4,"339,766,446",1,76
2020-8-20,2020079,5,12,20,21,22,29,14,"347,031,342",6,183
2020-8-23,2020080,14,15,18,22,31,33,1,"375,199,530",2,70
2020-8-25,2020081,1,5,13,14,27,33,15,"341,884,184",11,108
2020-8-27,2020082,2,8,11,17,21,30,9,"339,738,944",22,320
2020-8-30,2020083,1,19,25,26,30,31,12,"375,628,538",7,96
2020-9-1,2020084,3,7,16,17,23,30,7,"340,223,360",15,265
2020-9-3,2020085,1,2,5,9,19,24,16,"349,243,256",3,135
2020-9-6,2020086,2,4,6,15,24,27,6,"383,150,704",7,117
2020-9-8,2020087,11,15,20,23,25,33,10,"351,393,474",5,44
2020-9-10,2020088,1,6,12,26,29,30,12,"359,763,320",14,175
2020-9-13,2020089,2,14,16,21,29,30,10,"388,734,662",11,113
2020-9-15,2020090,2,21,23,26,31,32,6,"357,200,726",6,43
2020-9-17,2020091,1,9,11,12,16,19,16,"362,307,424",11,120
2020-9-20,2020092,1,6,12,18,22,24,3,"394,714,558",6,160
2020-9-22,2020093,4,5,10,13,15,19,15,"364,874,692",4,110
2020-9-24,2020094,10,15,17,27,29,31,8,"357,043,412",2,57
2020-9-27,2020095,3,9,16,17,20,26,2,"387,062,108",6,283
2020-9-29,2020096,1,20,23,26,27,32,15,"356,787,262",8,57
2020-10-6,2020097,2,8,21,25,26,30,10,"352,372,566",22,418
2020-10-8,2020098,6,8,11,22,25,33,2,"347,585,130",7,172
2020-10-11,2020099,5,6,11,12,15,30,12,"390,640,850",7,258
2020-10-13,2020100,1,7,15,16,20,23,7,"352,785,364",9,119
2020-10-15,2020101,10,17,24,25,28,30,15,"360,073,112",7,109
2020-10-18,2020102,9,10,19,25,26,29,8,"385,810,668",73,472
2020-10-20,2020103,4,9,10,22,28,32,8,"363,566,614",13,136
2020-10-22,2020104,4,8,10,16,27,29,9,"371,069,028",9,102
2020-10-25,2020105,6,14,19,20,22,24,1,"399,513,718",6,117
2020-10-27,2020106,2,4,11,15,18,28,10,"362,151,946",14,123
2020-10-29,2020107,3,9,11,24,25,28,16,"372,099,740",5,185
2020-11-1,2020108,10,12,15,17,23,32,5,"398,129,794",18,123
2020-11-3,2020109,6,13,16,20,23,32,13,"358,593,188",23,133
2020-11-5,2020110,2,6,9,14,22,25,4,"365,150,166",9,102
2020-11-8,2020111,6,9,17,22,24,26,16,"459,469,274",3,106
2020-11-10,2020112,2,9,12,17,28,32,5,"426,910,448",14,263
2020-11-12,2020113,1,3,7,10,22,32,11,"436,471,868",7,114
2020-11-15,2020114,1,5,11,24,30,32,3,"476,450,128",16,171
2020-11-17,2020115,1,4,12,20,25,32,2,"435,736,254",2,114
2020-11-19,2020116,5,6,14,16,19,27,10,"434,234,564",9,172
2020-11-22,2020117,7,8,9,10,16,27,7,"460,145,954",19,225
2020-11-24,2020118,11,13,19,26,30,33,5,"419,968,358",4,114
2020-11-26,2020119,1,9,22,28,32,33,15,"432,978,556",12,117
2020-11-29,2020120,1,2,3,4,9,10,12,"470,788,664",28,535
2020-12-1,2020121,2,4,6,21,25,29,3,"425,615,038",5,91
2020-12-3,2020122,12,15,17,24,26,31,15,"416,050,434",7,484
2020-12-6,2020123,1,3,18,19,26,29,3,"442,277,628",5,106
2020-12-8,2020124,16,18,19,20,29,33,12,"394,367,604",3,53
2020-12-10,2020125,5,12,16,26,30,31,13,"403,248,064",8,162
2020-12-13,2020126,3,7,12,14,23,28,11,"423,827,948",33,337
2020-12-15,2020127,1,4,18,19,26,31,7,"385,288,238",9,183
2020-12-17,2020128,8,10,15,16,23,26,10,"395,094,864",14,137
2020-12-20,2020129,1,2,5,15,28,33,4,"428,354,318",14,116
2020-12-22,2020130,8,9,11,14,17,29,16,"405,085,034",9,160
2020-12-24,2020131,8,19,22,26,27,30,7,"394,370,394",10,139
2020-12-27,2020132,1,4,11,12,14,23,4,"425,174,496",5,106
2020-12-29,2020133,3,19,22,23,27,29,7,"370,330,222",3,99
2020-12-31,2020134,2,9,10,20,22,26,1,"399,565,532",48,275
2021-1-3,2021001,2,3,13,18,20,31,11,"411,170,524",10,126
2021-1-5,2021002,6,10,13,25,26,32,11,"374,374,440",10,185
2021-1-7,2021003,6,9,16,18,22,29,11,"360,514,540",5,136
2021-1-10,2021004,2,3,7,8,17,22,15,"396,531,778",2,208
2021-1-12,2021005,7,9,14,26,30,31,4,"359,757,108",14,76
2021-1-14,2021006,6,8,22,24,25,26,1,"367,900,704",10,194
2021-1-17,2021007,2,4,12,21,25,32,16,"389,232,822",3,104
2021-1-19,2021008,1,5,7,14,18,33,7,"358,122,646",4,86
2021-1-21,2021009,2,4,7,24,25,32,13,"367,324,734",4,57
2021-1-24,2021010,1,4,11,19,32,33,5,"394,795,416",7,129
2021-1-26,2021011,5,10,16,23,27,33,14,"358,439,884",18,228
2021-1-28,2021012,3,6,14,18,20,26,1,"365,486,356",17,218
2021-1-31,2021013,6,9,12,16,27,31,6,"403,024,326",17,169
2021-2-2,2021014,4,15,21,25,29,33,6,"365,029,152",3,96
2021-2-4,2021015,6,14,16,26,28,29,7,"373,264,066",6,93
2021-2-7,2021016,3,8,9,13,15,18,10,"447,622,614",16,192
2021-2-21,2021017,9,15,18,29,32,33,2,"442,443,732",6,116
2021-2-23,2021018,2,8,14,23,25,32,6,"352,299,530",3,128
2021-2-25,2021019,12,16,17,24,28,29,8,"351,320,330",6,104
2021-2-28,2021020,1,3,6,7,9,11,2,"385,685,036",19,505
2021-3-2,2021021,4,8,17,24,28,33,13,"350,734,702",19,155
2021-3-4,2021022,10,15,17,25,31,32,6,"361,605,820",3,84
2021-3-7,2021023,2,21,22,23,27,28,11,"397,987,234",4,85
2021-3-9,2021024,1,4,6,10,11,18,2,"360,465,214",5,139
2021-3-11,2021025,6,8,14,17,18,30,11,"370,761,350",6,166
2021-3-14,2021026,3,5,13,19,20,25,3,"415,303,494",74,829
2021-3-16,2021027,5,7,9,16,20,26,8,"371,997,822",23,391
2021-3-18,2021028,11,16,23,26,27,33,5,"387,583,114",7,125
2021-3-21,2021029,8,10,15,17,22,30,12,"413,514,858",17,234
2021-3-23,2021030,8,9,13,27,29,31,5,"388,490,602",7,143
2021-3-25,2021031,6,11,21,25,28,31,7,"389,664,660",12,166
2021-3-28,2021032,1,5,8,15,16,30,3,"421,020,572",12,187
2021-3-30,2021033,2,12,13,14,31,33,6,"378,842,354",7,98
2021-4-1,2021034,4,10,12,18,23,25,1,"377,894,218",5,155
2021-4-4,2021035,12,14,18,20,26,28,11,"382,205,894",7,153
2021-4-6,2021036,1,2,6,11,21,26,11,"365,524,430",12,137
2021-4-8,2021037,13,17,19,24,26,30,12,"374,416,372",7,104
2021-4-11,2021038,5,7,9,16,18,27,6,"401,665,288",32,539
2021-4-13,2021039,2,8,21,24,29,31,13,"377,513,042",7,105
2021-4-15,2021040,2,6,7,24,28,29,16,"385,858,982",6,238
2021-4-18,2021041,2,9,18,23,26,32,14,"415,676,146",54,367
2021-4-20,2021042,5,9,10,22,25,27,8,"382,918,124",26,275
2021-4-22,2021043,2,3,17,18,23,24,1,"389,948,810",3,93
2021-4-25,2021044,5,7,14,17,26,28,13,"418,973,684",5,160
2021-4-27,2021045,1,4,14,15,17,32,2,"377,279,966",6,86
2021-4-29,2021046,5,9,13,21,28,33,6,"377,425,810",24,122
2021-5-2,2021047,3,7,13,16,24,29,1,"367,123,752",5,231
2021-5-4,2021048,4,15,17,22,29,32,3,"339,198,590",2,64
2021-5-6,2021049,4,11,13,22,25,32,1,"375,111,072",4,78
2021-5-9,2021050,2,9,10,16,25,28,8,"403,433,980",22,248
2021-5-11,2021051,8,9,10,19,27,29,15,"377,624,458",10,309
2021-5-13,2021052,3,4,6,19,21,30,14,"376,039,676",1,171
